Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,Fire Alarm
20.064,48.91,1184.0,400.0,12932.0,19438.0,938.669,1.52,1.58,10.49,1.636,0.037,1
20.06,48.73,1172.0,400.0,12929.0,19435.0,938.673,1.53,1.59,10.54,1.643,0.037,1
20.057,48.59,1168.0,400.0,12929.0,19430.0,938.668,1.53,1.59,10.55,1.645,0.037,1
20.053,48.45,1214.0,400.0,12932.0,19438.0,938.674,1.5,1.56,10.32,1.61,0.036,1
20.05,48.33,1226.0,400.0,12925.0,19418.0,938.665,1.48,1.54,10.21,1.593,0.036,1
20.046,48.24,1155.0,400.0,12936.0,19431.0,938.671,1.45,1.51,10.01,1.56,0.035,1
20.043,48.13,1247.0,400.0,12924.0,19425.0,938.663,1.44,1.5,9.91,1.545,0.035,1
20.039,48.04,1218.0,406.0,12923.0,19428.0,938.656,1.44,1.49,9.89,1.542,0.035,1
20.036,47.99,1199.0,400.0,12923.0,19425.0,938.659,1.45,1.51,10.0,1.56,0.035,1
20.032,47.93,1197.0,400.0,12930.0,19438.0,938.657,1.47,1.53,10.12,1.579,0.036,1
20.028,47.84,1140.0,400.0,12930.0,19436.0,938.656,1.55,1.61,10.65,1.66,0.037,1
20.025,47.75,1203.0,400.0,12921.0,19419.0,938.666,1.6,1.66,11.0,1.715,0.039,1
20.021,47.71,1226.0,404.0,12924.0,19432.0,938.658,1.7,1.76,11.68,1.821,0.041,1
20.018,47.7,1193.0,400.0,12925.0,19430.0,938.674,1.74,1.81,12.0,1.872,0.042,1
20.014,47.65,1218.0,400.0,12923.0,19422.0,938.678,1.81,1.88,12.44,1.939,0.044,1
20.011,47.59,1224.0,400.0,12930.0,19435.0,938.675,1.83,1.9,12.61,1.966,0.044,1
20.007,47.52,1180.0,400.0,12929.0,19431.0,938.68,1.83,1.9,12.6,1.964,0.044,1
20.003,47.49,1186.0,400.0,12928.0,19429.0,938.679,1.82,1.89,12.51,1.951,0.044,1
20.0,47.44,1241.0,406.0,12921.0,19418.0,938.666,1.79,1.86,12.33,1.923,0.043,1
19.996,47.44,1203.0,400.0,12926.0,19432.0,938.68,1.78,1.85,12.23,1.908,0.043,1
19.992,47.38,1199.0,400.0,12926.0,19432.0,938.683,1.74,1.81,11.99,1.87,0.042,1
19.989,47.35,1295.0,424.0,12916.0,19413.0,938.677,1.74,1.8,11.95,1.863,0.042,1
19.985,48.12,1285.0,427.0,12911.0,19403.0,938.679,1.75,1.81,12.02,1.875,0.042,1
19.981,49.02,1254.0,424.0,12913.0,19412.0,938.684,1.74,1.81,11.97,1.867,0.042,1
19.978,49.82,1237.0,420.0,12917.0,19419.0,938.683,1.72,1.78,11.81,1.842,0.042,1
19.974,50.44,1231.0,404.0,12922.0,19424.0,938.689,1.7,1.77,11.7,1.824,0.041,1
19.97,50.94,1218.0,401.0,12919.0,19430.0,938.696,1.68,1.74,11.54,1.8,0.041,1
19.966,51.37,1226.0,400.0,12921.0,19421.0,938.7,1.63,1.69,11.23,1.751,0.04,1
19.963,51.72,1239.0,406.0,12925.0,19429.0,938.709,1.6,1.66,11.02,1.719,0.039,1
19.959,52.03,1210.0,409.0,12926.0,19429.0,938.698,1.56,1.62,10.76,1.677,0.038,1
19.955,52.29,1243.0,411.0,12919.0,19429.0,938.699,1.54,1.6,10.57,1.648,0.037,1
19.951,52.5,1195.0,400.0,12927.0,19431.0,938.706,1.5,1.55,10.3,1.606,0.036,1
19.948,52.63,1224.0,407.0,12922.0,19422.0,938.704,1.48,1.54,10.2,1.59,0.036,1
19.944,52.8,1203.0,401.0,12919.0,19419.0,938.702,1.45,1.5,9.95,1.552,0.035,1
19.94,52.91,1214.0,410.0,12918.0,19422.0,938.703,1.45,1.5,9.97,1.554,0.035,1
19.936,53.0,1208.0,406.0,12922.0,19420.0,938.708,1.49,1.54,10.23,1.596,0.036,1
19.933,53.12,1218.0,405.0,12924.0,19429.0,938.702,1.5,1.56,10.3,1.606,0.036,1
19.929,53.23,1222.0,404.0,12926.0,19426.0,938.702,1.51,1.57,10.4,1.622,0.037,1
19.925,53.28,1251.0,417.0,12915.0,19419.0,938.694,1.52,1.57,10.43,1.627,0.037,1
19.921,53.35,1218.0,419.0,12916.0,19421.0,938.681,1.52,1.58,10.47,1.633,0.037,1
19.917,53.45,1260.0,415.0,12919.0,19417.0,938.699,1.51,1.57,10.38,1.619,0.037,1
19.913,53.53,1201.0,400.0,12924.0,19426.0,938.696,1.48,1.53,10.15,1.583,0.036,1
19.909,53.56,1243.0,414.0,12917.0,19415.0,938.696,1.45,1.5,9.97,1.554,0.035,1
19.906,53.61,1239.0,418.0,12920.0,19416.0,938.691,1.49,1.55,10.28,1.602,0.036,1
19.902,53.65,1274.0,415.0,12917.0,19426.0,938.693,1.52,1.58,10.48,1.634,0.037,1
19.898,53.75,1276.0,415.0,12919.0,19413.0,938.694,1.59,1.65,10.95,1.707,0.039,1
19.894,53.8,1283.0,420.0,12922.0,19422.0,938.7,1.69,1.75,11.62,1.812,0.041,1
19.89,53.84,1226.0,411.0,12917.0,19417.0,938.682,1.75,1.82,12.07,1.881,0.042,1
19.886,53.89,1258.0,411.0,12918.0,19412.0,938.69,1.85,1.92,12.72,1.984,0.045,1
19.882,53.89,1295.0,406.0,12919.0,19409.0,938.709,1.88,1.95,12.95,2.019,0.046,1
19.878,53.92,1283.0,415.0,12914.0,19407.0,938.699,1.97,2.05,13.57,2.116,0.048,1
19.874,53.99,1184.0,400.0,12936.0,19440.0,938.695,2.0,2.08,13.79,2.151,0.049,1
19.87,53.19,1220.0,400.0,12933.0,19430.0,938.705,2.02,2.1,13.92,2.171,0.049,1
19.866,52.27,1201.0,400.0,12933.0,19429.0,938.697,2.01,2.09,13.81,2.154,0.049,1
19.862,51.43,1226.0,400.0,12928.0,19427.0,938.7,1.98,2.05,13.6,2.121,0.048,1
19.858,50.74,1251.0,400.0,12929.0,19426.0,938.69,1.95,2.03,13.45,2.097,0.047,1
19.854,50.21,1216.0,400.0,12926.0,19421.0,938.685,1.93,2.0,13.27,2.07,0.047,1
19.85,49.78,1254.0,401.0,12928.0,19418.0,938.695,1.91,1.98,13.14,2.049,0.046,1
19.846,49.44,1205.0,400.0,12926.0,19419.0,938.691,1.87,1.94,12.87,2.006,0.045,1
19.842,49.15,1205.0,400.0,12921.0,19412.0,938.685,1.87,1.94,12.88,2.009,0.045,1
19.838,48.96,1245.0,407.0,12925.0,19412.0,938.691,1.87,1.94,12.87,2.007,0.045,1
19.834,48.7,1212.0,400.0,12931.0,19426.0,938.679,1.85,1.92,12.7,1.98,0.045,1
19.83,48.56,1182.0,400.0,12934.0,19429.0,938.677,1.78,1.85,12.25,1.911,0.043,1
19.826,48.43,1214.0,400.0,12933.0,19432.0,938.686,1.77,1.84,12.18,1.9,0.043,1
19.822,48.33,1187.0,400.0,12924.0,19431.0,938.683,1.76,1.83,12.11,1.888,0.043,1
19.818,48.19,1212.0,402.0,12924.0,19420.0,938.683,1.73,1.8,11.91,1.857,0.042,1
19.814,48.15,1174.0,403.0,12924.0,19418.0,938.688,1.71,1.78,11.78,1.837,0.041,1
19.81,48.08,1210.0,400.0,12928.0,19424.0,938.697,1.7,1.77,11.69,1.823,0.041,1
19.806,47.97,1166.0,400.0,12923.0,19430.0,938.703,1.69,1.76,11.66,1.819,0.041,1
19.802,47.87,1201.0,400.0,12924.0,19429.0,938.693,1.7,1.77,11.71,1.826,0.041,1
19.798,47.85,1218.0,405.0,12924.0,19421.0,938.698,1.68,1.75,11.58,1.806,0.041,1
19.793,47.81,1222.0,412.0,12924.0,19422.0,938.709,1.64,1.71,11.3,1.763,0.04,1
19.789,47.75,1203.0,400.0,12925.0,19428.0,938.715,1.62,1.69,11.16,1.741,0.039,1
19.785,47.68,1220.0,401.0,12925.0,19418.0,938.71,1.58,1.64,10.88,1.697,0.038,1
19.781,47.6,1245.0,402.0,12928.0,19434.0,938.706,1.58,1.65,10.9,1.7,0.038,1
19.777,47.6,1178.0,400.0,12924.0,19428.0,938.703,1.59,1.65,10.95,1.707,0.039,1
19.773,47.54,1222.0,402.0,12922.0,19422.0,938.707,1.58,1.64,10.88,1.696,0.038,1
19.768,47.52,1180.0,404.0,12926.0,19428.0,938.7,1.57,1.63,10.81,1.686,0.038,1
19.764,47.45,1180.0,400.0,12926.0,19428.0,938.695,1.59,1.65,10.95,1.708,0.039,1
19.76,47.46,1210.0,401.0,12926.0,19429.0,938.699,1.65,1.72,11.39,1.776,0.04,1
19.756,47.42,1184.0,400.0,12929.0,19428.0,938.696,1.68,1.75,11.6,1.808,0.041,1
19.752,47.36,1287.0,426.0,12911.0,19411.0,938.707,1.75,1.82,12.04,1.877,0.042,1
19.747,48.13,1300.0,427.0,12909.0,19408.0,938.711,1.75,1.82,12.07,1.883,0.043,1
19.743,48.99,1262.0,422.0,12915.0,19410.0,938.706,1.75,1.82,12.03,1.877,0.042,1
19.739,49.8,1279.0,432.0,12914.0,19412.0,938.707,1.77,1.84,12.17,1.898,0.043,1
19.735,50.47,1260.0,410.0,12915.0,19413.0,938.702,1.77,1.84,12.21,1.904,0.043,1
19.73,50.97,1230.0,413.0,12919.0,19419.0,938.7,1.77,1.84,12.16,1.896,0.043,1
19.726,51.38,1264.0,417.0,12920.0,19419.0,938.704,1.76,1.83,12.14,1.893,0.043,1
19.722,51.74,1254.0,411.0,12922.0,19426.0,938.687,1.74,1.8,11.96,1.864,0.042,1
19.717,52.05,1243.0,413.0,12919.0,19414.0,938.69,1.72,1.79,11.87,1.851,0.042,1
19.713,52.31,1247.0,408.0,12919.0,19420.0,938.678,1.68,1.74,11.55,1.801,0.041,1
19.709,52.5,1260.0,406.0,12917.0,19417.0,938.688,1.64,1.7,11.29,1.761,0.04,1
19.704,52.66,1245.0,413.0,12915.0,19417.0,938.681,1.57,1.63,10.79,1.683,0.038,1
19.7,52.8,1249.0,413.0,12917.0,19418.0,938.678,1.53,1.59,10.55,1.645,0.037,1
19.696,52.91,1230.0,404.0,12921.0,19429.0,938.683,1.47,1.52,10.09,1.574,0.036,1
19.691,53.05,1254.0,413.0,12916.0,19417.0,938.689,1.45,1.51,9.98,1.556,0.035,1
19.687,53.15,1243.0,416.0,12915.0,19411.0,938.688,1.43,1.49,9.87,1.54,0.035,1
19.683,53.24,1203.0,410.0,12919.0,19415.0,938.685,1.44,1.5,9.91,1.546,0.035,1
19.678,53.29,1199.0,400.0,12921.0,19425.0,938.684,1.48,1.54,10.21,1.593,0.036,1
19.674,53.4,1220.0,400.0,12923.0,19423.0,938.689,1.5,1.55,10.3,1.605,0.036,1
19.669,53.46,1178.0,406.0,12926.0,19429.0,938.7,1.53,1.59,10.51,1.64,0.037,1
19.665,53.54,1220.0,410.0,12917.0,19427.0,938.701,1.55,1.61,10.69,1.666,0.038,1
19.661,53.61,1226.0,410.0,12921.0,19414.0,938.706,1.59,1.65,10.92,1.703,0.038,1
19.656,53.66,1237.0,410.0,12923.0,19419.0,938.7,1.63,1.69,11.21,1.748,0.039,1
19.652,53.75,1210.0,400.0,12927.0,19432.0,938.696,1.64,1.71,11.32,1.765,0.04,1
19.647,53.76,1210.0,401.0,12927.0,19427.0,938.693,1.68,1.74,11.54,1.8,0.041,1
19.643,53.81,1199.0,400.0,12923.0,19424.0,938.7,1.69,1.76,11.66,1.818,0.041,1
19.638,53.9,1212.0,401.0,12923.0,19426.0,938.707,1.71,1.78,11.79,1.839,0.042,1
19.634,53.9,1207.0,406.0,12917.0,19421.0,938.704,1.75,1.82,12.07,1.882,0.043,1
19.629,53.98,1239.0,407.0,12923.0,19420.0,938.705,1.78,1.85,12.22,1.906,0.043,1
19.625,53.97,1231.0,411.0,12922.0,19419.0,938.698,1.78,1.85,12.26,1.911,0.043,1
19.62,54.03,1149.0,400.0,12936.0,19433.0,938.697,1.79,1.86,12.34,1.924,0.043,1
19.616,53.26,1132.0,400.0,12940.0,19463.0,938.687,1.79,1.85,12.29,1.916,0.043,1
19.611,52.35,1141.0,400.0,12940.0,19453.0,938.697,1.79,1.86,12.3,1.917,0.043,1
19.607,51.51,1164.0,400.0,12940.0,19441.0,938.695,1.79,1.86,12.29,1.917,0.043,1
19.602,50.81,1182.0,400.0,12931.0,19437.0,938.701,1.74,1.8,11.94,1.862,0.042,1
19.598,50.31,1155.0,400.0,12935.0,19441.0,938.705,1.7,1.76,11.69,1.823,0.041,1
19.593,49.88,1141.0,400.0,12930.0,19441.0,938.704,1.63,1.7,11.24,1.752,0.04,1
19.588,49.48,1157.0,400.0,12929.0,19437.0,938.696,1.61,1.67,11.08,1.728,0.039,1
19.584,49.22,1159.0,400.0,12933.0,19435.0,938.715,1.58,1.64,10.87,1.696,0.038,1
19.579,48.97,1151.0,400.0,12932.0,19444.0,938.706,1.55,1.61,10.66,1.663,0.038,1
19.575,48.78,1170.0,400.0,12924.0,19437.0,938.706,1.54,1.6,10.59,1.652,0.037,1
19.57,48.64,1184.0,400.0,12925.0,19435.0,938.709,1.49,1.55,10.28,1.603,0.036,1
19.565,48.52,1222.0,405.0,12919.0,19422.0,938.706,1.47,1.53,10.12,1.578,0.036,1
19.561,48.37,1214.0,403.0,12920.0,19424.0,938.711,1.4,1.46,9.65,1.505,0.034,1
19.556,48.25,1174.0,402.0,12922.0,19431.0,938.704,1.38,1.43,9.47,1.477,0.033,1
19.551,48.2,1199.0,410.0,12922.0,19418.0,938.695,1.34,1.39,9.21,1.436,0.032,1
19.547,48.1,1197.0,400.0,12927.0,19435.0,938.691,1.33,1.38,9.14,1.425,0.032,1
19.542,48.02,1207.0,400.0,12925.0,19424.0,938.696,1.33,1.38,9.15,1.427,0.032,1
19.537,47.98,1189.0,400.0,12929.0,19428.0,938.703,1.35,1.4,9.27,1.446,0.033,1
19.533,47.86,1228.0,407.0,12921.0,19429.0,938.713,1.38,1.44,9.51,1.484,0.034,1
19.528,47.82,1186.0,400.0,12932.0,19431.0,938.706,1.38,1.43,9.49,1.48,0.033,1
19.523,47.75,1208.0,406.0,12930.0,19432.0,938.702,1.38,1.44,9.51,1.483,0.034,1
19.519,47.7,1208.0,403.0,12919.0,19424.0,938.694,1.38,1.44,9.51,1.483,0.033,1
19.514,47.66,1210.0,401.0,12922.0,19426.0,938.699,1.36,1.41,9.34,1.456,0.033,1
19.509,47.61,1220.0,400.0,12927.0,19426.0,938.702,1.34,1.39,9.24,1.44,0.033,1
19.504,47.54,1218.0,401.0,12928.0,19425.0,938.709,1.32,1.37,9.07,1.414,0.032,1
19.5,47.52,1235.0,404.0,12926.0,19430.0,938.709,1.31,1.36,9.0,1.403,0.032,1
19.495,47.48,1212.0,400.0,12929.0,19427.0,938.703,1.3,1.35,8.97,1.399,0.032,1
19.49,47.45,1193.0,404.0,12921.0,19429.0,938.702,1.29,1.34,8.91,1.389,0.031,1
19.485,47.4,1270.0,407.0,12922.0,19423.0,938.702,1.29,1.34,8.87,1.383,0.031,1
19.48,47.38,1285.0,431.0,12914.0,19409.0,938.703,1.29,1.34,8.89,1.386,0.031,1
19.476,48.15,1302.0,433.0,12909.0,19403.0,938.71,1.28,1.33,8.84,1.378,0.031,1
19.471,48.98,1316.0,429.0,12908.0,19407.0,938.701,1.26,1.31,8.71,1.358,0.031,1
19.466,49.84,1285.0,414.0,12910.0,19413.0,938.706,1.25,1.3,8.58,1.338,0.03,1
19.461,50.45,1335.0,440.0,12908.0,19395.0,938.712,1.26,1.31,8.65,1.349,0.03,1
19.456,51.0,1320.0,429.0,12912.0,19397.0,938.717,1.28,1.33,8.79,1.371,0.031,1
19.451,51.43,1302.0,424.0,12915.0,19403.0,938.714,1.35,1.41,9.32,1.453,0.033,1
19.446,51.78,1256.0,420.0,12917.0,19413.0,938.709,1.38,1.44,9.52,1.485,0.034,1
19.442,52.07,1277.0,413.0,12921.0,19414.0,938.717,1.43,1.48,9.82,1.532,0.035,1
19.437,52.28,1279.0,417.0,12916.0,19413.0,938.705,1.42,1.48,9.79,1.527,0.034,1
19.432,52.49,1277.0,416.0,12918.0,19413.0,938.706,1.42,1.47,9.75,1.521,0.034,1
19.427,52.66,1253.0,416.0,12923.0,19418.0,938.711,1.42,1.47,9.75,1.52,0.034,1
19.422,52.79,1266.0,410.0,12915.0,19409.0,938.711,1.45,1.51,10.01,1.56,0.035,1
19.417,52.93,1268.0,410.0,12920.0,19413.0,938.708,1.48,1.54,10.22,1.593,0.036,1
19.412,53.04,1222.0,400.0,12921.0,19426.0,938.716,1.56,1.62,10.76,1.678,0.038,1
19.407,53.18,1191.0,401.0,12925.0,19429.0,938.71,1.59,1.65,10.92,1.703,0.038,1
19.402,53.28,1235.0,406.0,12923.0,19420.0,938.717,1.62,1.68,11.14,1.737,0.039,1
19.397,53.35,1245.0,418.0,12919.0,19421.0,938.709,1.64,1.7,11.26,1.755,0.04,1
19.392,53.4,1253.0,411.0,12920.0,19414.0,938.703,1.67,1.73,11.49,1.792,0.04,1
19.387,53.49,1214.0,400.0,12925.0,19428.0,938.715,1.69,1.76,11.66,1.818,0.041,1
19.382,53.57,1241.0,408.0,12924.0,19422.0,938.707,1.69,1.75,11.62,1.813,0.041,1
19.377,53.6,1205.0,400.0,12927.0,19432.0,938.716,1.73,1.8,11.9,1.856,0.042,1
19.372,53.72,1180.0,400.0,12927.0,19427.0,938.713,1.76,1.82,12.08,1.884,0.043,1
19.367,53.75,1195.0,404.0,12926.0,19426.0,938.717,1.81,1.88,12.43,1.938,0.044,1
19.362,53.81,1189.0,405.0,12927.0,19432.0,938.712,1.83,1.9,12.6,1.965,0.044,1
19.357,53.83,1176.0,400.0,12928.0,19432.0,938.71,1.89,1.96,12.97,2.023,0.046,1
19.352,53.92,1218.0,415.0,12925.0,19424.0,938.708,1.89,1.96,13.01,2.03,0.046,1
19.347,53.92,1186.0,407.0,12923.0,19430.0,938.703,1.9,1.98,13.1,2.042,0.046,1
19.342,54.0,1191.0,405.0,12930.0,19436.0,938.705,1.9,1.97,13.08,2.04,0.046,1
19.337,54.06,1124.0,400.0,12929.0,19443.0,938.696,1.91,1.98,13.13,2.047,0.046,1
19.332,54.06,1088.0,400.0,12943.0,19454.0,938.698,1.91,1.99,13.17,2.054,0.046,1
19.326,53.29,1105.0,400.0,12936.0,19449.0,938.705,1.9,1.97,13.06,2.037,0.046,1
19.321,52.37,1132.0,400.0,12934.0,19446.0,938.715,1.87,1.94,12.88,2.008,0.045,1
19.316,51.53,1084.0,400.0,12932.0,19457.0,938.702,1.81,1.88,12.43,1.939,0.044,1
19.311,50.84,1130.0,400.0,12938.0,19448.0,938.708,1.79,1.86,12.29,1.917,0.043,1
19.306,50.32,1143.0,400.0,12933.0,19447.0,938.696,1.73,1.8,11.93,1.86,0.042,1
19.301,49.88,1145.0,400.0,12932.0,19447.0,938.698,1.7,1.77,11.73,1.829,0.041,1
19.296,49.5,1118.0,400.0,12931.0,19447.0,938.705,1.63,1.69,11.2,1.746,0.039,1
19.29,49.18,1138.0,401.0,12927.0,19443.0,938.707,1.59,1.65,10.94,1.706,0.039,1
19.285,49.03,1109.0,400.0,12934.0,19450.0,938.7,1.58,1.64,10.88,1.697,0.038,1
19.28,48.83,1092.0,400.0,12931.0,19446.0,938.696,1.63,1.7,11.24,1.753,0.04,1
19.275,48.68,1084.0,400.0,12930.0,19453.0,938.697,1.67,1.74,11.51,1.795,0.041,1
19.27,48.49,1094.0,400.0,12928.0,19465.0,938.701,1.73,1.8,11.91,1.857,0.042,1
19.264,48.38,1115.0,408.0,12921.0,19450.0,938.692,1.77,1.84,12.16,1.896,0.043,1
19.259,48.26,1122.0,400.0,12933.0,19448.0,938.692,1.83,1.9,12.56,1.959,0.044,1
19.254,48.18,1128.0,400.0,12926.0,19437.0,938.704,1.83,1.91,12.62,1.968,0.044,1
19.249,48.09,1115.0,400.0,12929.0,19454.0,938.702,1.83,1.9,12.6,1.964,0.044,1
19.243,48.0,1115.0,403.0,12925.0,19440.0,938.705,1.84,1.91,12.68,1.977,0.045,1
19.238,47.95,1105.0,400.0,12931.0,19443.0,938.707,1.83,1.9,12.59,1.963,0.044,1
19.233,47.85,1166.0,408.0,12923.0,19440.0,938.697,1.81,1.88,12.44,1.94,0.044,1
19.227,47.81,1141.0,400.0,12929.0,19446.0,938.703,1.76,1.82,12.08,1.884,0.043,1
19.222,47.76,1145.0,400.0,12924.0,19430.0,938.72,1.73,1.8,11.92,1.859,0.042,1
19.217,47.69,1153.0,406.0,12929.0,19446.0,938.718,1.66,1.73,11.46,1.787,0.04,1
19.211,47.65,1180.0,406.0,12919.0,19436.0,938.708,1.65,1.71,11.32,1.766,0.04,1
19.206,47.62,1168.0,400.0,12928.0,19441.0,938.699,1.6,1.66,11.0,1.715,0.039,1
19.201,47.58,1189.0,407.0,12925.0,19428.0,938.706,1.58,1.64,10.87,1.695,0.038,1
19.195,47.56,1207.0,405.0,12928.0,19431.0,938.701,1.58,1.64,10.85,1.692,0.038,1
19.19,47.53,1172.0,400.0,12923.0,19435.0,938.699,1.57,1.63,10.78,1.681,0.038,1
19.185,47.5,1212.0,409.0,12922.0,19429.0,938.7,1.54,1.6,10.62,1.656,0.037,1
19.179,47.46,1141.0,400.0,12931.0,19438.0,938.69,1.47,1.53,10.13,1.58,0.036,1
19.174,47.4,1260.0,428.0,12914.0,19417.0,938.691,1.45,1.51,9.98,1.557,0.035,1
19.168,48.2,1279.0,432.0,12915.0,19412.0,938.701,1.41,1.46,9.68,1.51,0.034,1
19.163,49.07,1253.0,426.0,12915.0,19416.0,938.709,1.41,1.47,9.74,1.518,0.034,1
19.158,49.83,1281.0,422.0,12913.0,19417.0,938.72,1.46,1.52,10.05,1.567,0.035,1
19.152,50.54,1253.0,421.0,12916.0,19416.0,938.711,1.48,1.54,10.19,1.589,0.036,1
19.147,51.04,1283.0,430.0,12910.0,19406.0,938.709,1.54,1.6,10.59,1.651,0.037,1
19.141,51.44,1266.0,420.0,12914.0,19419.0,938.713,1.54,1.6,10.62,1.656,0.037,1
19.136,51.8,1218.0,413.0,12917.0,19417.0,938.711,1.52,1.58,10.47,1.633,0.037,1
19.13,52.13,1249.0,406.0,12916.0,19417.0,938.711,1.51,1.56,10.36,1.616,0.037,1
19.125,52.33,1239.0,410.0,12923.0,19421.0,938.709,1.48,1.53,10.15,1.583,0.036,1
19.119,52.53,1241.0,410.0,12925.0,19424.0,938.703,1.47,1.53,10.11,1.576,0.036,1
19.114,52.72,1226.0,410.0,12924.0,19418.0,938.7,1.44,1.49,9.9,1.543,0.035,1
19.108,52.82,1231.0,416.0,12918.0,19420.0,938.715,1.44,1.5,9.91,1.545,0.035,1
19.103,52.97,1247.0,412.0,12921.0,19425.0,938.714,1.43,1.49,9.87,1.54,0.035,1
19.097,53.12,1218.0,400.0,12926.0,19435.0,938.709,1.45,1.51,10.0,1.559,0.035,1
19.092,53.19,1208.0,406.0,12919.0,19415.0,938.707,1.51,1.56,10.37,1.616,0.037,1
19.086,53.29,1247.0,417.0,12920.0,19413.0,938.718,1.51,1.57,10.4,1.621,0.037,1
19.08,53.38,1220.0,412.0,12917.0,19418.0,938.722,1.51,1.57,10.37,1.617,0.037,1
19.075,53.42,1199.0,400.0,12928.0,19426.0,938.712,1.5,1.56,10.32,1.61,0.036,1
19.069,53.52,1208.0,404.0,12920.0,19421.0,938.704,1.5,1.56,10.3,1.607,0.036,1
19.064,53.57,1230.0,413.0,12921.0,19412.0,938.709,1.49,1.55,10.28,1.604,0.036,1
19.058,53.64,1195.0,400.0,12927.0,19431.0,938.716,1.52,1.58,10.47,1.633,0.037,1
19.052,53.67,1205.0,409.0,12924.0,19429.0,938.726,1.63,1.69,11.21,1.749,0.039,1
19.047,53.79,1216.0,406.0,12922.0,19417.0,938.729,1.69,1.75,11.62,1.812,0.041,1
19.041,53.85,1214.0,401.0,12926.0,19427.0,938.734,1.75,1.82,12.07,1.883,0.043,1
19.035,53.84,1216.0,403.0,12927.0,19423.0,938.724,1.77,1.84,12.16,1.897,0.043,1
19.03,53.94,1243.0,410.0,12919.0,19418.0,938.724,1.77,1.84,12.19,1.9,0.043,1
19.024,53.94,1235.0,408.0,12920.0,19422.0,938.723,1.78,1.85,12.24,1.909,0.043,1
19.018,53.99,1191.0,413.0,12920.0,19424.0,938.72,1.77,1.84,12.18,1.899,0.043,1
19.013,54.03,1216.0,400.0,12920.0,19427.0,938.719,1.76,1.83,12.13,1.891,0.043,1
19.007,54.09,1141.0,400.0,12937.0,19438.0,938.729,1.74,1.81,11.96,1.865,0.042,1
19.001,53.25,1153.0,400.0,12938.0,19438.0,938.732,1.72,1.79,11.84,1.847,0.042,1
18.996,52.37,1120.0,400.0,12936.0,19442.0,938.722,1.69,1.76,11.63,1.813,0.041,1
18.99,51.53,1149.0,400.0,12936.0,19438.0,938.717,1.68,1.74,11.53,1.798,0.041,1
18.984,50.86,1143.0,400.0,12939.0,19441.0,938.711,1.66,1.72,11.41,1.779,0.04,1
18.978,50.33,1132.0,400.0,12937.0,19441.0,938.716,1.66,1.72,11.42,1.781,0.04,1
18.973,49.91,1178.0,400.0,12931.0,19439.0,938.721,1.66,1.72,11.4,1.777,0.04,1
18.967,49.55,1182.0,400.0,12931.0,19438.0,938.727,1.65,1.72,11.37,1.773,0.04,1
18.961,49.25,1172.0,401.0,12926.0,19432.0,938.72,1.64,1.7,11.29,1.76,0.04,1
18.955,49.03,1149.0,400.0,12931.0,19437.0,938.719,1.66,1.72,11.42,1.781,0.04,1
18.949,48.83,1216.0,407.0,12930.0,19439.0,938.711,1.69,1.76,11.65,1.817,0.041,1
18.944,48.63,1164.0,400.0,12929.0,19431.0,938.706,1.75,1.82,12.04,1.877,0.042,1
18.938,48.52,1231.0,415.0,12922.0,19421.0,938.716,1.77,1.83,12.15,1.895,0.043,1
18.932,48.41,1197.0,418.0,12927.0,19426.0,938.71,1.82,1.89,12.5,1.949,0.044,1
18.926,48.29,1163.0,400.0,12934.0,19434.0,938.713,1.83,1.9,12.57,1.959,0.044,1
18.92,48.22,1187.0,405.0,12928.0,19429.0,938.706,1.81,1.88,12.45,1.942,0.044,1
18.914,48.09,1163.0,400.0,12926.0,19437.0,938.711,1.8,1.87,12.41,1.934,0.044,1
18.908,48.04,1161.0,400.0,12932.0,19436.0,938.705,1.79,1.86,12.32,1.921,0.043,1
18.903,47.96,1140.0,400.0,12935.0,19439.0,938.703,1.78,1.85,12.23,1.907,0.043,1
18.897,47.95,1145.0,400.0,12933.0,19438.0,938.702,1.76,1.83,12.11,1.889,0.043,1
18.891,47.84,1189.0,404.0,12927.0,19434.0,938.704,1.77,1.84,12.21,1.904,0.043,1
18.885,47.78,1147.0,400.0,12932.0,19436.0,938.707,1.77,1.84,12.21,1.904,0.043,1
18.879,47.74,1172.0,400.0,12927.0,19441.0,938.704,1.77,1.84,12.18,1.899,0.043,1
18.873,47.73,1176.0,400.0,12926.0,19440.0,938.699,1.74,1.81,11.98,1.868,0.042,1
18.867,47.65,1180.0,405.0,12925.0,19435.0,938.694,1.74,1.81,11.99,1.869,0.042,1
18.861,47.58,1182.0,406.0,12928.0,19435.0,938.691,1.71,1.78,11.76,1.834,0.041,1
18.855,47.58,1186.0,405.0,12927.0,19433.0,938.702,1.7,1.77,11.71,1.826,0.041,1
18.849,47.51,1149.0,400.0,12927.0,19438.0,938.699,1.69,1.76,11.65,1.817,0.041,1
18.843,47.48,1143.0,400.0,12926.0,19439.0,938.694,1.69,1.76,11.64,1.815,0.041,1
18.837,47.46,1168.0,401.0,12924.0,19431.0,938.703,1.71,1.78,11.76,1.834,0.041,1
18.831,47.46,1308.0,434.0,12910.0,19404.0,938.702,1.73,1.8,11.93,1.86,0.042,1
