Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,TVOC_eCO2_ratio,Temperature[C]_25th_percentile,Temperature[C]_50th_percentile,Temperature[C]_75th_percentile,Humidity[%]_25th_percentile,Humidity[%]_50th_percentile,Humidity[%]_75th_percentile,TVOC[ppb]_25th_percentile,TVOC[ppb]_50th_percentile,TVOC[ppb]_75th_percentile,eCO2[ppm]_25th_percentile,eCO2[ppm]_50th_percentile,eCO2[ppm]_75th_percentile
18.458,48.62,1318.0,417.0,12990.0,19398.0,938.863,1.65,1.71,11.33,1.766,0.04,3.160671462829736,0,0,1,0,1,1,0,0,0,0,0,1
-9.143,49.94,33.0,400.0,13258.0,20220.0,939.676,2.06,2.14,14.2,2.215,0.05,0.0825,1,1,1,0,1,1,1,1,1,1,1,1
28.87,42.26,189.0,425.0,12771.0,20540.0,937.4915,1.57,1.63,10.77,1.68,0.038,0.4447058823529412,0,0,0,1,1,1,0,1,1,0,0,1
-21.323,52.65,1385.0,417.0,12961.0,19379.0,938.719,2.06,2.14,14.15,2.206,0.05,3.321342925659472,1,1,1,0,0,1,0,0,0,0,0,1
20.189,47.88,1191.0,404.0,12918.0,19434.0,938.719,1.44,1.49,9.89,1.542,0.035,2.948019801980198,0,0,1,0,1,1,0,0,0,0,0,1
19.2,47.89,1385.0,445.0,12972.0,19374.0,938.872,1.58,1.64,10.86,1.694,0.038,3.1123595505617976,0,0,1,0,1,1,0,0,0,0,0,0
8.032,52.17,1138.0,480.0,12784.0,19443.0,939.078,2.38,2.48,16.41,2.559,0.058,2.370833333333333,0,1,1,0,0,1,0,0,1,0,0,0
-9.122,49.6,11.0,400.0,13259.0,20222.0,939.717,2.33,2.42,16.04,2.501,0.056,0.0275,1,1,1,0,1,1,1,1,1,1,1,1
16.194,53.41,1126.0,400.0,12899.0,19442.0,938.74,1.73,1.79,11.89,1.854,0.042,2.815,0,0,1,0,0,0,0,0,1,1,1,1
4.216,53.78,1295.0,413.0,12993.0,19405.0,938.807,2.43,2.52,16.71,2.605,0.059,3.135593220338983,0,1,1,0,0,0,0,0,0,0,0,1
51.48,39.165000000000006,2784.5,480.0,12407.0,18490.0,937.4915,3.5050000000000003,3.625,24.15,3.725,0.0779999999999999,5.801041666666666,0,0,0,1,1,1,0,0,0,0,0,0
14.083,53.39,1366.0,421.0,12987.0,19392.0,938.84,2.03,2.11,13.95,2.176,0.049,3.244655581947744,0,0,1,0,0,0,0,0,0,0,0,1
12.187,51.84,1172.0,433.0,12867.0,19438.0,938.831,2.07,2.15,14.27,2.225,0.05,2.706697459584296,0,1,1,0,0,1,0,0,1,0,0,0
12.011,47.1,1164.0,420.0,12877.0,19434.0,938.799,1.87,1.94,12.85,2.004,0.045,2.771428571428572,0,1,1,1,1,1,0,0,1,0,0,1
17.548,53.24,1136.0,480.0,12850.0,19442.0,938.913,1.71,1.77,11.76,1.833,0.041,2.3666666666666667,0,0,1,0,0,1,0,0,1,0,0,0
-4.007,56.7,696.0,480.0,12708.0,19568.0,939.128,2.45,2.54,16.86,2.629,0.059,1.45,0,1,1,0,0,0,0,1,1,0,0,0
11.226,45.09,181.0,400.0,13140.0,19995.0,939.669,0.83,0.86,5.7,0.889,0.02,0.4525,0,1,1,1,1,1,0,1,1,1,1,1
14.579,51.2,1038.0,400.0,12959.0,19465.0,938.732,2.13,2.21,14.63,2.281,0.052,2.595,0,0,1,0,0,1,0,0,1,1,1,1
-4.085,55.28,297.0,400.0,13112.0,19964.0,939.413,0.31,0.33,2.15,0.336,0.008,0.7425,0,1,1,0,0,0,0,1,1,1,1,1
21.169,48.36,0.0,400.0,13174.0,20082.0,939.667,0.81,0.84,5.57,0.868,0.02,0.0,0,0,0,0,1,1,1,1,1,1,1,1
14.884,47.66,956.0,400.0,13021.0,19488.0,938.753,2.21,2.3,15.22,2.374,0.054,2.39,0,0,1,0,1,1,0,1,1,1,1,1
6.171,52.62,1277.0,400.0,12961.0,19413.0,938.694,2.35,2.44,16.16,2.52,0.057,3.1925,0,1,1,0,0,1,0,0,0,1,1,1
57.15,39.165000000000006,2784.5,480.0,12407.0,18490.0,937.4915,3.5050000000000003,3.625,24.15,3.725,0.0779999999999999,5.801041666666666,0,0,0,1,1,1,0,0,0,0,0,0
15.611,47.28,1186.0,408.0,12896.0,19433.0,938.773,1.89,1.96,12.98,2.025,0.046,2.906862745098039,0,0,1,1,1,1,0,0,1,0,0,1
12.016,47.8,1191.0,420.0,12869.0,19432.0,938.787,2.13,2.21,14.67,2.287,0.052,2.835714285714286,0,1,1,0,1,1,0,0,0,0,0,1
12.051,53.49,1145.0,417.0,12874.0,19443.0,938.784,1.73,1.79,11.88,1.853,0.042,2.7458033573141485,0,1,1,0,0,0,0,0,1,0,0,1
26.54,44.88,149.0,413.0,12781.0,20571.0,937.4915,1.95,2.03,13.46,2.098,0.047,0.360774818401937,0,0,0,1,1,1,0,1,1,0,0,1
33.66,53.59,2784.5,400.0,13234.0,19793.0,937.4915,0.9,0.93,6.19,0.965,0.022,6.96125,0,0,0,0,0,0,0,0,0,1,1,1
-4.095,52.99,101.0,400.0,13224.0,20115.0,939.655,2.21,2.3,15.22,2.373,0.054,0.2525,0,1,1,0,0,1,1,1,1,1,1,1
12.297,53.7,1166.0,413.0,12879.0,19438.0,938.786,1.76,1.83,12.09,1.886,0.043,2.8232445520581115,0,1,1,0,0,0,0,0,1,0,0,1
19.986,47.62,1132.0,480.0,12837.0,19442.0,938.863,1.68,1.75,11.57,1.804,0.041,2.3583333333333334,0,0,1,1,1,1,0,0,1,0,0,0
13.245,52.85,1147.0,404.0,12884.0,19444.0,938.767,1.84,1.91,12.67,1.976,0.045,2.839108910891089,0,1,1,0,0,1,0,0,1,0,0,1
17.105,50.36,54.0,400.0,13202.0,20118.0,939.627,0.89,0.92,6.11,0.952,0.022,0.135,0,0,1,0,0,1,1,1,1,1,1,1
22.826,47.27,49.0,400.0,13129.0,19993.0,939.579,0.9,0.93,6.19,0.966,0.022,0.1225,0,0,0,1,1,1,1,1,1,1,1,1
26.47,45.96,185.0,447.0,12764.0,20541.0,937.4915,1.63,1.69,11.2,1.746,0.039,0.4138702460850111,0,0,0,1,1,1,0,1,1,0,0,0
-7.634,54.42,30.0,400.0,13264.0,20187.0,939.687,2.56,2.66,17.65,2.753,0.062,0.075,1,1,1,0,0,0,1,1,1,1,1,1
1.412,49.35,1406.0,430.0,12970.0,19375.0,938.79,1.9,1.97,13.05,2.035,0.046,3.269767441860465,0,1,1,0,1,1,0,0,0,0,0,1
18.752,52.98,1203.0,404.0,12917.0,19428.0,938.721,1.99,2.07,13.69,2.135,0.048,2.977722772277228,0,0,1,0,0,1,0,0,0,0,0,1
22.423,48.69,50.0,400.0,13133.0,20003.0,939.624,0.73,0.76,5.0,0.78,0.018,0.125,0,0,0,0,1,1,1,1,1,1,1,1
14.188,50.03,1155.0,470.0,12862.0,19442.0,938.827,1.76,1.83,12.1,1.887,0.043,2.4574468085106385,0,0,1,0,1,1,0,0,1,0,0,0
48.38,39.165000000000006,2784.5,480.0,12740.0,19099.0,937.4915,0.95,0.98,6.51,1.015,0.023,5.801041666666666,0,0,0,1,1,1,0,0,0,0,0,0
16.87,47.97,1107.0,480.0,12860.0,19450.0,938.888,1.64,1.71,11.32,1.764,0.04,2.30625,0,0,1,0,1,1,0,0,1,0,0,0
-5.222,57.16,377.0,400.0,13038.0,19871.0,939.262,0.28,0.29,1.91,0.298,0.007,0.9425,1,1,1,0,0,0,0,1,1,1,1,1
27.94,46.06,167.0,410.0,12779.0,20558.0,937.4915,1.72,1.78,11.82,1.843,0.042,0.4073170731707317,0,0,0,1,1,1,0,1,1,0,0,1
11.313,52.94,1040.0,480.0,12810.0,19474.0,939.077,2.05,2.13,14.12,2.202,0.05,2.1666666666666665,0,1,1,0,0,1,0,0,1,0,0,0
20.229,49.71,1228.0,410.0,12906.0,19422.0,938.737,1.7,1.76,11.67,1.82,0.041,2.995121951219512,0,0,1,0,1,1,0,0,0,0,0,1
7.216,50.6,1226.0,400.0,12971.0,19423.0,938.704,2.4,2.49,16.49,2.572,0.058,3.065,0,1,1,0,0,1,0,0,0,1,1,1
13.572,52.74,1208.0,400.0,12946.0,19426.0,938.723,1.62,1.68,11.12,1.735,0.039,3.02,0,0,1,0,0,1,0,0,0,1,1,1
20.776,51.33,1228.0,408.0,12911.0,19421.0,938.686,1.59,1.65,10.93,1.704,0.038,3.0098039215686274,0,0,1,0,0,1,0,0,0,0,0,1
-12.878,51.16,1166.0,400.0,13040.0,19433.0,938.741,2.06,2.14,14.2,2.214,0.05,2.915,1,1,1,0,0,1,0,0,1,1,1,1
13.576,52.75,1174.0,417.0,12886.0,19437.0,938.758,1.82,1.89,12.51,1.951,0.044,2.815347721822542,0,0,1,0,0,1,0,0,1,0,0,1
15.509,52.74,1107.0,466.0,12861.0,19452.0,938.908,1.93,2.01,13.31,2.075,0.047,2.375536480686695,0,0,1,0,0,1,0,0,1,0,0,0
-4.678,55.93,314.0,400.0,13112.0,19949.0,939.349,0.25,0.26,1.73,0.271,0.006,0.785,1,1,1,0,0,0,0,1,1,1,1,1
-5.499,55.45,231.0,400.0,13135.0,20035.0,939.609,0.69,0.72,4.78,0.746,0.017,0.5775,1,1,1,0,0,0,0,1,1,1,1,1
3.61,49.29,1350.0,426.0,12986.0,19388.0,938.82,2.15,2.24,14.82,2.311,0.052,3.1690140845070425,0,1,1,0,1,1,0,0,0,0,0,1
18.809,48.11,1189.0,410.0,12907.0,19430.0,938.717,2.24,2.33,15.43,2.406,0.054,2.9,0,0,1,0,1,1,0,0,0,0,0,1
-5.205,52.36,355.0,400.0,13063.0,19904.0,939.258,0.42,0.44,2.88,0.45,0.01,0.8875,1,1,1,0,0,1,0,1,1,1,1,1
-14.82,54.01,1341.0,407.0,12964.0,19391.0,938.722,1.86,1.93,12.79,1.995,0.045,3.294840294840295,1,1,1,0,0,0,0,0,0,0,0,1
18.315,47.7,1117.0,480.0,12850.0,19447.0,938.932,2.06,2.14,14.17,2.209,0.05,2.3270833333333334,0,0,1,0,1,1,0,0,1,0,0,0
20.067,47.3,1295.0,433.0,12894.0,19409.0,938.742,1.67,1.73,11.48,1.79,0.04,2.9907621247113165,0,0,1,1,1,1,0,0,0,0,0,0
10.545,49.61,1101.0,480.0,12791.0,19450.0,939.098,2.47,2.57,17.0,2.65,0.06,2.29375,0,1,1,0,1,1,0,0,1,0,0,0
12.386,53.76,1151.0,400.0,12888.0,19448.0,938.757,1.63,1.69,11.22,1.749,0.04,2.8775,0,1,1,0,0,0,0,0,1,1,1,1
13.57,47.51,992.0,480.0,12818.0,19479.0,939.058,2.22,2.31,15.31,2.388,0.054,2.066666666666667,0,0,1,1,1,1,0,0,1,0,0,0
-6.5,55.67,219.0,400.0,13142.0,20043.0,939.606,0.56,0.59,3.88,0.606,0.014,0.5475,1,1,1,0,0,0,0,1,1,1,1,1
56.8,39.165000000000006,2784.5,400.0,13437.0,19715.0,937.4915,0.63,0.65,4.31,0.673,0.015,6.96125,0,0,0,1,1,1,0,0,0,1,1,1
12.708,45.49,144.0,400.0,13161.0,20023.0,939.633,1.25,1.3,8.62,1.343,0.03,0.36,0,1,1,1,1,1,0,1,1,1,1,1
14.565,53.24,1159.0,400.0,12899.0,19439.0,938.788,1.98,2.06,13.65,2.129,0.048,2.8975,0,0,1,0,0,1,0,0,1,1,1,1
4.699,52.37,1036.0,480.0,12792.0,19481.0,939.06,2.69,2.79,18.5,2.884,0.065,2.158333333333333,0,1,1,0,0,1,0,0,1,0,0,0
-2.199,52.08,866.0,480.0,12776.0,19511.0,939.13,2.37,2.46,16.28,2.539,0.057,1.8041666666666667,0,1,1,0,0,1,0,1,1,0,0,0
18.593,47.67,1163.0,406.0,12909.0,19437.0,938.71,1.64,1.71,11.3,1.762,0.04,2.8645320197044337,0,0,1,0,1,1,0,0,1,0,0,1
12.306,47.92,1155.0,420.0,12875.0,19446.0,938.835,1.65,1.72,11.37,1.773,0.04,2.75,0,1,1,0,1,1,0,0,1,0,0,1
3.731,50.39,935.0,480.0,12803.0,19503.0,939.073,2.23,2.32,15.36,2.395,0.054,1.9479166666666667,0,1,1,0,0,1,0,1,1,0,0,0
27.12,44.5,55.0,412.0,12832.0,20717.0,937.571,2.15,2.23,14.8,2.308,0.052,0.1334951456310679,0,0,0,1,1,1,1,1,1,0,0,1
1.483,50.82,1421.0,429.0,12978.0,19382.0,938.795,1.84,1.91,12.68,1.977,0.045,3.312354312354312,0,1,1,0,0,1,0,0,0,0,0,1
18.361,50.13,1128.0,480.0,12858.0,19455.0,938.917,2.16,2.24,14.86,2.317,0.052,2.35,0,0,1,0,1,1,0,0,1,0,0,0
-15.458,53.35,1377.0,413.0,12959.0,19380.0,938.706,1.82,1.89,12.51,1.952,0.044,3.334140435835351,1,1,1,0,0,0,0,0,0,0,0,1
-9.108,53.0,5.0,400.0,13264.0,20228.0,939.715,2.17,2.26,14.96,2.333,0.053,0.0125,1,1,1,0,0,1,1,1,1,1,1,1
8.762,53.18,1073.0,480.0,12796.0,19456.0,939.084,2.07,2.15,14.27,2.225,0.05,2.2354166666666666,0,1,1,0,0,1,0,0,1,0,0,0
17.867,52.92,1103.0,480.0,12854.0,19451.0,938.922,1.93,2.01,13.31,2.076,0.047,2.2979166666666666,0,0,1,0,0,1,0,0,1,0,0,0
22.892,56.75,10.0,400.0,12610.0,19673.0,939.8,0.06,0.1,0.26,0.115,0.047,0.025,0,0,0,0,0,0,1,1,1,1,1,1
-7.279,50.49,182.0,400.0,13158.0,20082.0,939.632,0.86,0.89,5.91,0.921,0.021,0.455,1,1,1,0,0,1,0,1,1,1,1,1
-5.05,50.43,235.0,400.0,13134.0,20032.0,939.575,0.36,0.37,2.48,0.387,0.009,0.5875,1,1,1,0,0,1,0,1,1,1,1,1
28.69,39.165000000000006,61.0,480.0,12837.0,20732.0,937.562,2.2,2.28,15.13,2.36,0.053,0.1270833333333333,0,0,0,1,1,1,1,1,1,0,0,0
-5.008,57.23,346.0,400.0,13082.0,19912.0,939.289,0.26,0.27,1.82,0.283,0.006,0.865,1,1,1,0,0,0,0,1,1,1,1,1
25.81,48.95,169.0,421.0,12774.0,20541.0,937.4915,2.12,2.2,14.58,2.274,0.051,0.4014251781472684,0,0,0,0,1,1,0,1,1,0,0,1
-11.369,53.46,1323.0,401.0,12958.0,19399.0,938.71,1.99,2.06,13.67,2.132,0.048,3.299251870324189,1,1,1,0,0,0,0,0,0,0,0,1
28.97,40.99,92.0,400.0,12787.0,20632.0,937.4915,1.92,1.99,13.21,2.06,0.047,0.23,0,0,0,1,1,1,1,1,1,1,1,1
19.845,48.35,1205.0,400.0,12909.0,19421.0,938.714,1.66,1.73,11.46,1.787,0.04,3.0125,0,0,1,0,1,1,0,0,0,1,1,1
19.163,50.82,1063.0,480.0,12822.0,19451.0,939.012,2.32,2.41,15.95,2.487,0.056,2.214583333333333,0,0,1,0,0,1,0,0,1,0,0,0
20.792,47.55,1203.0,400.0,12923.0,19432.0,938.705,1.76,1.83,12.12,1.89,0.043,3.0075,0,0,1,1,1,1,0,0,0,1,1,1
7.852,47.94,1021.0,480.0,12797.0,19471.0,939.081,2.29,2.38,15.77,2.459,0.056,2.127083333333333,0,1,1,0,1,1,0,0,1,0,0,0
14.265,47.56,1118.0,400.0,12898.0,19450.0,938.796,2.22,2.31,15.3,2.385,0.054,2.795,0,0,1,1,1,1,0,0,1,1,1,1
51.24,39.165000000000006,2725.0,400.0,13156.0,19947.0,937.4915,1.12,1.16,7.69,1.199,0.027,6.8125,0,0,0,1,1,1,0,0,0,1,1,1
-11.978,52.42,1237.0,400.0,13025.0,19423.0,938.746,2.59,2.69,17.84,2.782,0.063,3.0925,1,1,1,0,0,1,0,0,0,1,1,1
6.61,47.73,1220.0,400.0,12965.0,19421.0,938.699,1.99,2.07,13.72,2.14,0.048,3.05,0,1,1,0,1,1,0,0,0,1,1,1
-21.191,48.55,1331.0,400.0,12975.0,19395.0,938.724,1.97,2.04,13.54,2.112,0.048,3.3275,1,1,1,0,1,1,0,0,0,1,1,1
12.241,49.43,147.0,400.0,13162.0,20026.0,939.622,0.81,0.84,5.56,0.867,0.02,0.3675,0,1,1,0,1,1,0,1,1,1,1,1
22.032,53.92,40.0,400.0,13131.0,20017.0,939.648,0.59,0.61,4.03,0.629,0.014,0.1,0,0,0,0,0,0,1,1,1,1,1,1
11.997,48.83,1117.0,401.0,12882.0,19452.0,938.806,1.92,2.0,13.24,2.065,0.047,2.7855361596009973,0,1,1,0,1,1,0,0,1,0,0,1
56.7,39.165000000000006,2784.5,400.0,13025.0,18920.0,937.4915,3.5050000000000003,3.625,24.15,3.725,0.0779999999999999,6.96125,0,0,0,1,1,1,0,0,0,1,1,1
25.39,49.43,0.0,400.0,13138.0,20045.0,939.599,0.52,0.54,3.59,0.559,0.013,0.0,0,0,0,0,1,1,1,1,1,1,1,1
22.623,50.05,44.0,444.0,12574.0,19638.0,939.811,0.5,1.13,1.89,1.267,0.0779999999999999,0.0990990990990991,0,0,0,0,1,1,1,1,1,0,0,0
-4.588,52.24,85.0,400.0,13235.0,20128.0,939.673,2.16,2.24,14.87,2.319,0.052,0.2125,1,1,1,0,0,1,1,1,1,1,1,1
-4.102,55.74,306.0,400.0,13106.0,19953.0,939.43,0.26,0.27,1.78,0.277,0.006,0.765,0,1,1,0,0,0,0,1,1,1,1,1
26.15,46.91,77.0,400.0,12786.0,20653.0,937.4915,2.14,2.22,14.72,2.296,0.052,0.1925,0,0,0,1,1,1,1,1,1,1,1,1
11.335,53.11,1036.0,480.0,12805.0,19480.0,939.077,2.13,2.22,14.68,2.289,0.052,2.158333333333333,0,1,1,0,0,1,0,0,1,0,0,0
-4.024,54.94,728.0,480.0,12692.0,19562.0,939.123,2.58,2.69,17.79,2.774,0.063,1.5166666666666666,0,1,1,0,0,0,0,1,1,0,0,0
13.602,52.78,1061.0,423.0,12878.0,19468.0,938.809,2.07,2.15,14.22,2.217,0.05,2.508274231678487,0,0,1,0,0,1,0,0,1,0,0,1
0.009,54.03,1358.0,421.0,12987.0,19391.0,938.784,1.83,1.9,12.56,1.959,0.044,3.2256532066508314,0,1,1,0,0,0,0,0,0,0,0,1
28.79,42.29,168.0,412.0,12774.0,20540.0,937.4915,1.94,2.01,13.35,2.081,0.047,0.4077669902912621,0,0,0,1,1,1,0,1,1,0,0,1
27.18,44.31,53.0,422.0,12829.0,20714.0,937.567,2.16,2.24,14.85,2.316,0.052,0.1255924170616113,0,0,0,1,1,1,1,1,1,0,0,1
22.356,54.41,0.0,408.0,12597.0,19685.0,939.809,0.0,0.0,0.0,0.0,0.006,0.0,0,0,0,0,0,0,1,1,1,0,0,1
20.618,52.99,1090.0,480.0,12833.0,19469.0,938.967,1.86,1.93,12.77,1.991,0.045,2.270833333333333,0,0,1,0,0,1,0,0,1,0,0,0
19.781,53.46,1235.0,406.0,12909.0,19421.0,938.716,1.79,1.86,12.3,1.919,0.043,3.041871921182266,0,0,1,0,0,0,0,0,0,0,0,1
0.08,55.94,914.0,480.0,12783.0,19504.0,939.09,2.47,2.57,17.0,2.652,0.06,1.9041666666666663,0,1,1,0,0,0,0,1,1,0,0,0
20.185,48.56,1189.0,480.0,12839.0,19434.0,938.896,1.58,1.65,10.91,1.701,0.038,2.4770833333333333,0,0,1,0,1,1,0,0,0,0,0,0
-4.487,55.35,778.0,480.0,12754.0,19542.0,939.159,2.97,3.08,20.42,3.185,0.072,1.6208333333333331,1,1,1,0,0,0,0,1,1,0,0,0
-5.185,54.19,375.0,400.0,13057.0,19889.0,939.261,0.33,0.34,2.27,0.355,0.008,0.9375,1,1,1,0,0,0,0,1,1,1,1,1
18.889,52.92,1004.0,480.0,12830.0,19482.0,939.024,1.5,1.55,10.29,1.605,0.036,2.091666666666667,0,0,1,0,0,1,0,0,1,0,0,0
19.54,51.3,1249.0,426.0,12902.0,19408.0,938.733,1.6,1.66,10.98,1.713,0.039,2.931924882629108,0,0,1,0,0,1,0,0,0,0,0,1
3.477,53.81,1021.0,480.0,12791.0,19487.0,939.108,2.33,2.42,16.01,2.497,0.056,2.127083333333333,0,1,1,0,0,0,0,0,1,0,0,0
17.474,48.34,1111.0,480.0,12855.0,19454.0,938.902,1.8,1.87,12.39,1.932,0.044,2.314583333333333,0,0,1,0,1,1,0,0,1,0,0,0
27.49,41.38,152.0,431.0,12773.0,20580.0,937.4915,1.83,1.91,12.62,1.968,0.044,0.3526682134570765,0,0,0,1,1,1,0,1,1,0,0,1
28.39,43.36,160.0,426.0,12774.0,20553.0,937.4915,2.1,2.18,14.44,2.251,0.051,0.3755868544600939,0,0,0,1,1,1,0,1,1,0,0,1
13.913,50.3,1205.0,422.0,12881.0,19426.0,938.752,2.26,2.35,15.58,2.429,0.055,2.8554502369668247,0,0,1,0,1,1,0,0,0,0,0,1
15.548,51.54,1155.0,479.0,12856.0,19448.0,938.926,1.86,1.93,12.8,1.996,0.045,2.4112734864300625,0,0,1,0,0,1,0,0,1,0,0,0
-4.383,61.14,910.0,480.0,12640.0,19502.0,939.119,2.51,2.61,17.28,2.694,0.061,1.8958333333333333,1,1,1,0,0,0,0,1,1,0,0,0
16.35,53.57,1189.0,406.0,12930.0,19430.0,938.741,1.36,1.41,9.35,1.459,0.033,2.9285714285714284,0,0,1,0,0,0,0,0,0,0,0,1
-12.128,52.45,1379.0,411.0,12954.0,19383.0,938.728,2.02,2.1,13.92,2.171,0.049,3.3552311435523112,1,1,1,0,0,1,0,0,0,0,0,1
14.694,48.89,124.0,400.0,13170.0,20056.0,939.624,1.0,1.04,6.87,1.072,0.024,0.31,0,0,1,0,1,1,0,1,1,1,1,1
26.71,45.1,120.0,416.0,12772.0,20626.0,937.503,2.24,2.33,15.42,2.405,0.054,0.2884615384615384,0,0,0,1,1,1,1,1,1,0,0,1
20.518,53.41,1212.0,405.0,12913.0,19418.0,938.701,1.82,1.89,12.53,1.954,0.044,2.9925925925925925,0,0,1,0,0,0,0,0,0,0,0,1
20.662,50.71,1120.0,480.0,12833.0,19442.0,938.897,1.79,1.86,12.34,1.925,0.043,2.333333333333333,0,0,1,0,0,1,0,0,1,0,0,0
11.53,54.81,30.0,400.0,12694.0,19724.0,939.82,0.04,0.05,0.25,0.057,0.012,0.075,0,1,1,0,0,0,1,1,1,1,1,1
3.593,54.69,965.0,480.0,12789.0,19490.0,939.086,2.39,2.48,16.45,2.565,0.058,2.0104166666666665,0,1,1,0,0,0,0,1,1,0,0,0
12.362,51.84,1134.0,440.0,12871.0,19448.0,938.836,2.03,2.11,14.0,2.183,0.049,2.577272727272727,0,1,1,0,0,1,0,0,1,0,0,0
28.43,43.39,162.0,407.0,12782.0,20558.0,937.4915,1.72,1.79,11.84,1.846,0.042,0.398034398034398,0,0,0,1,1,1,0,1,1,0,0,1
-8.683,49.2,104.0,400.0,13211.0,20164.0,939.69,2.1,2.18,14.46,2.256,0.051,0.26,1,1,1,0,1,1,1,1,1,1,1,1
4.139,53.6,1308.0,416.0,12984.0,19399.0,938.815,2.45,2.54,16.85,2.628,0.059,3.144230769230769,0,1,1,0,0,0,0,0,0,0,0,1
-3.028,48.03,1337.0,414.0,12989.0,19399.0,938.797,2.03,2.1,13.94,2.174,0.049,3.229468599033817,0,1,1,0,1,1,0,0,0,0,0,1
15.485,53.62,1163.0,406.0,12898.0,19446.0,938.753,1.89,1.97,13.04,2.033,0.046,2.8645320197044337,0,0,1,0,0,0,0,0,1,0,0,1
-21.539,47.57,1427.0,437.0,12956.0,19368.0,938.728,1.77,1.84,12.2,1.902,0.043,3.265446224256293,1,1,1,1,1,1,0,0,0,0,0,0
19.743,46.96,1155.0,480.0,12848.0,19442.0,938.859,2.05,2.13,14.13,2.204,0.05,2.40625,0,0,1,1,1,1,0,0,1,0,0,0
18.379,53.41,1090.0,480.0,12862.0,19461.0,938.902,2.12,2.21,14.62,2.28,0.051,2.270833333333333,0,0,1,0,0,0,0,0,1,0,0,0
16.68,53.03,1136.0,400.0,12901.0,19446.0,938.707,1.34,1.39,9.2,1.435,0.032,2.84,0,0,1,0,0,1,0,0,1,1,1,1
19.017,50.38,1184.0,480.0,12834.0,19429.0,938.889,2.06,2.15,14.21,2.216,0.05,2.466666666666667,0,0,1,0,0,1,0,0,1,0,0,0
28.57,42.01,152.0,417.0,12780.0,20564.0,937.4915,1.89,1.96,12.98,2.024,0.046,0.3645083932853717,0,0,0,1,1,1,0,1,1,0,0,1
-13.919,53.51,1366.0,405.0,12960.0,19389.0,938.722,1.54,1.6,10.6,1.654,0.037,3.37283950617284,1,1,1,0,0,0,0,0,0,0,0,1
24.69,43.96,0.0,400.0,13430.0,21010.0,937.4915,2.2,2.28,15.11,2.357,0.053,0.0,0,0,0,1,1,1,1,1,1,1,1,1
18.533,50.58,1120.0,400.0,12926.0,19456.0,938.702,1.71,1.78,11.77,1.835,0.041,2.8,0,0,1,0,0,1,0,0,1,1,1,1
12.031,47.62,1126.0,400.0,12887.0,19449.0,938.764,1.68,1.74,11.54,1.8,0.041,2.815,0,1,1,1,1,1,0,0,1,1,1,1
7.519,56.46,238.0,400.0,13164.0,19981.0,939.692,2.47,2.56,16.98,2.648,0.06,0.595,0,1,1,0,0,0,0,1,1,1,1,1
15.383,47.21,1191.0,405.0,12899.0,19431.0,938.774,1.55,1.61,10.67,1.664,0.038,2.9407407407407407,0,0,1,1,1,1,0,0,0,0,0,1
-9.109,52.38,6.0,400.0,13268.0,20225.0,939.722,2.17,2.25,14.9,2.324,0.052,0.015,1,1,1,0,0,1,1,1,1,1,1,1
-21.268,49.78,1295.0,400.0,12981.0,19401.0,938.701,1.57,1.63,10.82,1.687,0.038,3.2375,1,1,1,0,1,1,0,0,0,1,1,1
16.86,47.73,1082.0,480.0,12858.0,19454.0,938.907,1.58,1.64,10.88,1.697,0.038,2.254166666666667,0,0,1,0,1,1,0,0,1,0,0,0
12.277,52.77,1172.0,400.0,12883.0,19441.0,938.778,1.95,2.03,13.42,2.092,0.047,2.93,0,1,1,0,0,1,0,0,1,1,1,1
25.79,47.86,138.0,415.0,12778.0,20585.0,937.4915,1.71,1.77,11.73,1.83,0.041,0.3325301204819277,0,0,0,0,1,1,0,1,1,0,0,1
-4.299,52.11,254.0,400.0,13130.0,20006.0,939.514,0.55,0.57,3.79,0.59,0.013,0.635,1,1,1,0,0,1,0,1,1,1,1,1
-19.33,49.07,1362.0,400.0,12975.0,19382.0,938.707,1.61,1.68,11.11,1.732,0.039,3.405,1,1,1,0,1,1,0,0,0,1,1,1
-1.615,47.18,125.0,400.0,13223.0,20094.0,939.626,1.78,1.85,12.28,1.915,0.043,0.3125,0,1,1,1,1,1,0,1,1,1,1,1
9.531,49.97,199.0,400.0,13137.0,19973.0,939.635,0.87,0.9,5.98,0.933,0.021,0.4975,0,1,1,0,1,1,0,1,1,1,1,1
-7.758,51.83,1289.0,400.0,13001.0,19401.0,938.808,2.38,2.48,16.41,2.56,0.058,3.2225,1,1,1,0,0,1,0,0,0,1,1,1
17.04,49.92,1120.0,480.0,12816.0,19456.0,939.021,2.05,2.13,14.09,2.198,0.05,2.333333333333333,0,0,1,0,1,1,0,0,1,0,0,0
-18.674,49.51,1323.0,400.0,12983.0,19392.0,938.715,1.74,1.81,11.97,1.866,0.042,3.3075,1,1,1,0,1,1,0,0,0,1,1,1
51.44,39.165000000000006,2784.5,480.0,12407.0,18490.0,937.4915,3.5050000000000003,3.625,24.15,3.725,0.0779999999999999,5.801041666666666,0,0,0,1,1,1,0,0,0,0,0,0
